COMID,CLASS,core0.05,core0.10,core0.15,core0.20,core0.25,core0.30,core0.35,core0.40,core0.45,core0.50,core0.55,core0.60,core0.65,core0.70,core0.75,core0.80,core0.85,core0.90,core0.95,strcls_int,strcls,geometry
20329904,8,0.35264336,0.38914789,0.45004569,0.5148716940000001,0.54788523,0.55965967,0.58413588,0.607854858,0.62543801,0.65520722,0.68284466,0.69219839,0.69224343,0.77045165,0.85137043,0.85564589,0.92141272,1.0031734,1.10745954,2,possibly constrained,"list(c(-116.795898595816, -116.796959795815, -116.798865129145, -116.799681529144, -116.801150729141, -116.802293795806, -116.802810995805, -116.803628129137, -116.804090929137, -116.804689529136, -116.805070329135, -116.805586795801, -116.8060219958, -116.806620529133, -116.807954129131, -116.80830792913, -116.808797529129, -116.809422795795, -116.809885395794, 33.0541008820269, 33.0540328153604, 33.0531174820284, 33.052957615362, 33.0528898153621, 33.0523864153629, 33.0520200820302, 33.0509436820319, 
33.0506462153656, 33.0505776820324, 33.0507154153655, 33.0511738820315, 33.0512658820313, 33.0512432820313, 33.0506024820323, 33.0505338820324, 33.0507174153656, 33.0511988820315, 33.0511304153649))"
20333378,8,0.52158305,0.58413588,0.60426322,0.6166715680000001,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,2,possibly constrained,"list(c(-116.83442452909, -116.835590329088, -116.836132395754, -116.836837129086, -116.836972595752, 32.6942426159189, 32.6929140159208, 32.6925246159215, 32.6922270825887, 32.6920666825889))"
20333038,8,0.58413588,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.8504827975,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-116.973132795541, -116.973323995541, -116.973595928874, -116.97394899554, -116.974464795539, -116.975088995538, -116.975577995537, -116.975931395537, -116.97614932887, -116.975960995537, -116.97601672887, -116.976916595535, -116.977106795535, -116.978057328867, -116.978980395532, -116.979713795531, -116.980501728863, -116.981859328861, -116.983570528858, -116.983624928858, 32.8142878157325, 32.8153416823976, 32.81586841573, 32.8162118157295, 32.8164634157291, 32.8166232823956, 32.8170124823949, 
32.817653682394, 32.8183180157262, 32.8197616823907, 32.821067615722, 32.8249848823826, 32.8252596823821, 32.8258546823812, 32.8262434157139, 32.8267468157132, 32.827479415712, 32.8280510823778, 32.8293326823758, 32.829447215709))"
20331496,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.188746595206, -117.188745995206, -117.188256795207, -117.187930395207, -117.187658995208, -117.186872195209, -117.186763595209, -117.186735928543, -117.186952595209, -117.186979528542, -117.186870995209, -117.18638259521, -117.18602959521, -117.185920928544, -117.185568128544, -117.185377995211, -117.185322795212, -117.184779995212, -117.184427128546, -117.184372595213, -117.184155328547, -117.183774528547, -117.183801328547, -117.184451528546, -117.185020595212, -117.185047528545, -117.185318395211, 
-117.185670595211, -117.185697595211, -117.186049928544, -117.189873195204, -117.190442528537, 32.7928158824324, 32.7920368824336, 32.7906852824357, 32.789448215771, 32.7892192157714, 32.7890132824383, 32.7888530157719, 32.78789068244, 32.7875468824407, 32.7872948157743, 32.7871344824412, 32.7869056824416, 32.7865392157755, 32.7861726824428, 32.7858978824432, 32.785577215777, 32.7842482824457, 32.7837444824465, 32.7832176824473, 32.7828970157812, 32.7824388157819, 32.7809038157842, 32.780422615785, 
32.7791620157869, 32.778474415788, 32.7781078157886, 32.7775578157895, 32.7770534824569, 32.7766640157908, 32.776365882458, 32.7749892157935, 32.7746682157939))"
20325051,3,0.52158305,0.58413588,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85564589,0.8561535990000004,0.8890752464999985,2,possibly constrained,"list(c(-116.493332129619, -116.493440329619, -116.493628196285, -116.494222596284, 32.8131752157342, 32.8129000824012, 32.811364815737, 32.8095084157399))"
20350775,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.8504827975,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.665859594466, -117.666405794465, -117.667826794463, -117.668537594462, -117.670013727793, -117.673785927787, -117.674769927785, -117.67586299445, -117.676491394449, -117.677037794448, -117.677420127781, -117.677747594447, -117.679274194445, -117.681293727775, -117.681866594441, -117.682520927773, -117.68257439444, -117.68271059444, -117.682983594439, -117.683448127772, -117.684103927771, -117.684185794437, 33.4897246146841, 33.4885790146859, 33.4872496813546, 33.4869058146885, 33.4864928813557, 
33.4851626813578, 33.4847040813585, 33.4840162813596, 33.4834204146939, 33.4827558813615, 33.4821142146959, 33.4811518813641, 33.4744846813744, 33.469558281382, 33.4679774147179, 33.4654570813885, 33.4638764147242, 33.4631890147253, 33.462707814726, 33.4624784147264, 33.4623178147266, 33.4620886813937))"
20331246,8,0.5285040755,0.60426322,0.606033,0.64073994,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.047214595426, -117.047811928758, 32.9277622155563, 32.9281062822225))"
20343145,3,0.56984869,0.60426322,0.606033,0.606033,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.85564589,0.86731796,0.8675088039999999,2,possibly constrained,"list(c(-116.693630729308, -116.693767129308, -116.694175995974, -116.694366729307, -116.694202129307, -116.694692329307, -116.695155795973, -116.695127529306, -116.695454395972, -116.695808729305, 33.3095572816303, 33.3095572149636, 33.3091674816309, 33.3087090816317, 33.3074950149669, 33.306486681635, 33.3059136816359, 33.3047682149711, 33.3040576816389, 33.303530614973))"
20331554,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64073994,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.77008443,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.054367995415, -117.062201395403, -117.063231328734, -117.064450795399, -117.064640595399, -117.064830595399, -117.065047395398, -117.06596892873, -117.067188595395, -117.067784728727, -117.068326928727, -117.070983195389, -117.071525528722, -117.072094595387, 32.7114344825588, 32.7103616825605, 32.7103622158938, 32.7107064158933, 32.7106150158934, 32.710248415894, 32.7101568158941, 32.7100426825609, 32.7100204158943, 32.7102038825607, 32.710020882561, 32.709563815895, 32.7092432158955, 
32.7091288825624))"
20331268,8,0.5834215205000001,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.8523307000000002,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.176725195225, -117.177730328557, -117.178300595222, -117.178544995222, -117.178952395221, -117.179577128554, -117.180500995219, -117.182293795216, -117.182973195215, -117.184276728546, -117.184683928546, -117.185063795212, -117.185280995212, -117.185878528544, -117.186529728543, -117.186773195209, -117.187071728542, -117.187397595208, -117.18840252854, -117.189244528539, -117.189651995205, -117.190113728537, -117.191498328535, -117.192421928534, -117.193290928532, -117.193969995198, -117.194133128531, 
-117.194241995198, -117.194513795197, -117.19494872853, -117.197149395193, -117.197828528525, -117.198453128524, -117.198941928524, -117.199837328522, -117.200108128522, -117.20119372852, -117.201628128519, -117.202252795185, -117.204779195181, -117.20534939518, -117.205620928513, -117.205837528513, -117.20542919518, -117.20551039518, -117.206161795179, -117.206460195179, -117.207192528511, -117.207789595177, -117.209934195173, -117.209961195173, 32.9270192822241, 32.9267210822246, 32.9263314155585, 
32.9259874822258, 32.9257812155593, 32.9257350822261, 32.9258492155593, 32.9257110155595, 32.925779282226, 32.9250684822272, 32.9246788155611, 32.9239912155621, 32.9238078155624, 32.9235326155628, 32.9224094822313, 32.9209660155668, 32.9205534155675, 32.9203470822345, 32.9201402822348, 32.9197732822354, 32.9197502155687, 32.9195208155691, 32.9184432155708, 32.9184656155707, 32.918075682238, 32.9180522822381, 32.9181896822378, 32.9184646155707, 32.918716482237, 32.9188994822368, 32.9192878155695, 
32.9193102822361, 32.9191036822364, 32.9188284822368, 32.9176364822387, 32.9166970155735, 32.9154820155754, 32.9152068155758, 32.9150230822427, 32.9150902822427, 32.9149524155762, 32.9146772822433, 32.9139210155778, 32.912936082246, 32.9126840155797, 32.9120878822473, 32.9116752155813, 32.9104604155832, 32.9098872155841, 32.9086714822526, 32.9085340155862))"
20333376,7,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64073994,0.6519163115,0.69046404,0.69224343,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,0.86731796,2,possibly constrained,"list(c(-116.899322395656, -116.900677195653, -116.90260099565, -116.903088728983, -116.904199795648, -116.905012795647, -116.906503128978, -116.906828328977, -116.907668328976, -116.90924019564, 32.6937654825861, 32.6936964825863, 32.6933294825868, 32.6933294159201, 32.6936268825864, 32.6939934159191, 32.6939242159192, 32.6940158825857, 32.6940156159192, 32.6947254825847))"
20329194,8,0.5479609070000001,0.60426322,0.60426322,0.606033,0.64073994,0.64702057,0.69046404,0.69046404,0.6922231620000001,0.69224343,0.7488860385000018,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.8678904920000001,0.92141272,1.0299220709999994,2,possibly constrained,"list(c(-117.174625728561, -117.174471728562, -117.174366395229, -117.174283195229, 33.0128966820909, 33.0126690820912, 33.0122828154251, 33.0118084820925))"
20344353,8,0.33427833,0.40829885,0.5493626045,0.6027797360000001,0.60906943,0.6176262589999999,0.62543801,0.6273615,0.64702057,0.65998032,0.6739305225000012,0.69224343,0.7510035,0.7553183550000002,0.78487929,0.78487929,0.85018692,0.94997187,1.05482853,2,possibly constrained,"list(c(-116.667431596016, -116.667758996015, -116.668222729348, -116.668549996014, -116.668904329347, -116.669804396012, -116.67111359601, -116.671686329342, -116.671904196009, -116.672340529341, -116.673049196007, -116.67310332934, -116.673293996006, -116.673866396006, -116.674929996004, -116.676211929335, -116.676484529335, -116.677657529333, -116.678911795998, -116.67989372933, -116.680248529329, -116.680739729328, -116.681230795994, -116.682239929326, -116.683003595991, -116.68401259599, -116.684476329322, 
-116.685322329321, -116.68578612932, -116.687667995984, -116.688758395982, -116.689112929315, -116.690258729313, -116.690749529313, -116.691212929312, -116.691867395978, -116.693367729309, -116.695222529306, -116.695959195971, -116.69704999597, -116.697677129302, -116.698140595968, -116.700077329298, -116.700595395964, -116.701631529296, -116.702149395962, -116.703267329293, -116.704767329291, -116.705530395956, -116.706375729288, -116.707275195954, -116.707929795953, -116.708993929284, -116.70959399595, 
-116.710657529282, -116.711421195947, -116.712239729279, -116.712676195945, -116.713576195944, -116.713849129277, -116.714313129276, -116.714640595942, 33.2995110149794, 33.299510881646, 33.2992816149797, 33.2988920149803, 33.298227481648, 33.2976086149823, 33.2969666816499, 33.2964852816507, 33.2959354149849, 33.2954540816523, 33.2943542149874, 33.2935294149887, 33.2930482149894, 33.2922690816572, 33.2913980149919, 33.2910308816592, 33.2908704149927, 33.2905720816598, 33.2898614149943, 33.2895860149947, 
33.2897004816613, 33.2901126149939, 33.2901582149938, 33.2897224816611, 33.2896076149947, 33.2889656816624, 33.2889424816624, 33.2894002816617, 33.289446014995, 33.2890096816623, 33.2880240149971, 33.2879092149974, 33.2877482816642, 33.287450214998, 33.2869458816655, 33.2866934816659, 33.2866928149992, 33.2865772149994, 33.2866914149992, 33.2863928816664, 33.2859342816671, 33.2857278816673, 33.2855892816676, 33.2854056816679, 33.2848094150021, 33.2844196150027, 33.2838232816703, 33.2835244816708, 
33.2828824816718, 33.2824466816725, 33.2818504816735, 33.2818042150068, 33.2821012816731, 33.282100881673, 33.2817564816736, 33.2816414150071, 33.2819386816733, 33.2819614150066, 33.2818232816734, 33.2818688816734, 33.2822122150062, 33.282349415006))"
948070183,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.196352595195, -117.196694128527, -117.197731728526, -117.198289928525, -117.198624795191, -117.198690395191, -117.198650995191, -117.198815128524, 33.5582470812444, 33.5582470812444, 33.5579940812448, 33.5577026812452, 33.557455214579, 33.5573562145791, 33.5567074145802, 33.5558552145814))"
20342619,8,0.25363094,0.3833314490000002,0.63123836,0.69224343,0.751266705,0.77446837,0.77446837,0.77753806,0.85521151,0.87113484,0.91821365,0.91978621,0.93616124,0.982201165,1.01059794,1.05482853,1.1780436325,1.18204896,1.19354708,1,possibly unconstrained,"list(c(-117.386556794899, -117.386742328232, -117.387079928232, -117.388009994897, -117.388590736581, 33.2057936151248, 33.2055604817918, 33.205465881792, 33.2049032817928, 33.2043504851858))"
20344499,8,0.52886834,0.593834523,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-116.754231195881, -116.753276195882, -116.752250529217, -116.751492395885, -116.750851729219, 33.2606238150396, 33.2592406817085, 33.2573838817113, 33.2554290817144, 33.2538862817168))"
20348511,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.535072128002, -117.535181794668, -117.535921394667, -117.536550994666, -117.536988927999, -117.539369727995, 33.5750212812183, 33.574815214552, 33.5742658812195, 33.5740602145531, 33.5740376145532, 33.5742684145527))"
20332946,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-116.860685195716, -116.861960995714, -116.863209729045, -116.86432259571, -116.86638552904, -116.867362595705, -116.867932595704, -116.869452729035, 32.8481674823466, 32.8480072156801, 32.8476866156807, 32.8472970823479, 32.847274482348, 32.8476868823474, 32.8477098156806, 32.847480815681))"
22549587,3,0.54796489,0.60426322,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65807108,0.69046404,0.69224343,0.69224343,0.78487929,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.8735674084999977,2,possibly constrained,"list(c(-116.828268729099, -116.829634595764, -116.830290129096, -116.831655729094, -116.832939195759, -116.833267129092, 33.4131884148028, 33.4133262814692, 33.4134870148023, 33.4141290148014, 33.4148626148002, 33.4148854814669))"
20326447,3,0.27648349,0.41761266,0.52158305,0.52158305,0.52158305,0.52886834,0.5741730425,0.60426322,0.606033,0.606033,0.606033,0.64073994,0.69046404,0.7208422640000003,0.7315419,0.8512787140000002,0.86731796,0.86731796,0.9567723789999978,2,possibly constrained,"list(c(-116.409625729749, -116.410263529748, 32.7410070825128, 32.7403698825138))"
22547081,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.6914427045,0.69224343,0.69224343,0.8243355780000015,0.85018692,0.85018692,0.8523307000000002,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.267677795084, -117.267567128417, -117.267347728418, -117.266936795085, -117.265978395086, -117.265594795087, -117.265156128421, -117.264662795088, -117.263539928424, -117.262636595092, -117.261706128426, -117.259844928429, -117.258832595098, -117.2574637951, -117.255849328435, -117.255329195103, -117.254836195104, -117.254589595104, -117.253576395106, -117.25291912844, -117.251768995109, -117.250872528443, -117.250352328444, -117.249366328446, -117.247859195115, -117.247338328449, -117.247228195116, 
-117.246871795116, -117.246734995116, 33.5784890145463, 33.5795198145448, 33.5798632812108, 33.5801608145437, 33.5805264812098, 33.5808698145426, 33.5814420812084, 33.581877014541, 33.5824028812069, 33.5824936812067, 33.5824470812068, 33.5822392145404, 33.5819174812077, 33.5820536145408, 33.5818230145411, 33.581868414541, 33.5820970145407, 33.5823258145404, 33.5826226812066, 33.5829198812061, 33.5831020145392, 33.582984881206, 33.5828708812062, 33.5824594812068, 33.5812696812087, 33.5806516145429, 
33.5802164812103, 33.5798044145442, 33.579781681211))"
20348895,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69046404,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.8523307000000002,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-117.51041372804, -117.51060632804, -117.510935194706, -117.510990928039, -117.511155528039, -117.511894794705, -117.512031994704, -117.512059994704, -117.512307128037, -117.512662928037, -117.512882194703, -117.513566794702, -117.513594394702, 33.5119546813162, 33.5110156813177, 33.5105578146517, 33.5097330813196, 33.5093896146535, 33.5087258813212, 33.508428214655, 33.5078554813226, 33.5071226813237, 33.5069168146574, 33.5065274813246, 33.5057720813258, 33.5055888813261))"
20344435,8,0.58413588,0.60426322,0.606033,0.62543801,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.7315419,0.85018692,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.8613824780000006,0.87113484,2,possibly constrained,"list(c(-116.939236728927, -116.939509395593, -116.940054595592, -116.94130819559, -116.942807728921, -116.943189528921, -116.944307995586, -116.944635395585, -116.944908595585, -116.946081728916, -116.946599928916, -116.947145328915, -116.94771799558, -116.94799079558, -116.948072928913, -116.948291328913, -116.948536728913, -116.949409128911, -116.949736395577, -116.950527795576, -116.951018795575, -116.951400595575, -116.952163995574, -116.952954795572, -116.954536128903, -116.955408395569, -116.956225528901, 
-116.9566343289, -116.956988728899, -116.957534328899, -116.957480195565, -116.957180928899, -116.956499995567, -116.9563911289, -116.9563647289, -116.956692395567, -116.957047195566, 33.2238354150968, 33.2239956817632, 33.2240182150965, 33.2237426817636, 33.2239250150967, 33.2241540150964, 33.2252072150947, 33.2256652817606, 33.2264212150928, 33.2276118817576, 33.2279094150904, 33.2280924150901, 33.2283212150898, 33.2285272817562, 33.2290084150887, 33.2293746817549, 33.2294662817547, 33.2294886817547, 
33.2297176150877, 33.2307480817527, 33.2311372817521, 33.2312744817519, 33.2313428150852, 33.2315944150847, 33.2316850150846, 33.2315010817516, 33.2306986817528, 33.2305150817531, 33.230560681753, 33.2309956150857, 33.2314538817517, 33.2320038817507, 33.2327834150829, 33.2330126150825, 33.2339290150811, 33.2345244817469, 33.2350054150795))"
22545265,8,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65520722,0.69046404,0.69224343,0.69224343,0.69224343,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.86731796,0.86731796,2,possibly constrained,"list(c(-117.124933128639, -117.125863928637, -117.127150528635, -117.1280539953, -117.128300328633, -117.128519328633, -117.128628795299, -117.129012128632, -117.129942795297, -117.13029872863, -117.130462795297, 33.5964056811851, 33.5963368811853, 33.5961766145188, 33.595832881186, 33.5956496145196, 33.5953060145202, 33.5944124811882, 33.5939770811889, 33.5934960811897, 33.5929920145237, 33.5924192811913))"
22545469,8,0.45437979900000003,0.52158305,0.52886834,0.56984869,0.606033,0.65520722,0.65520722,0.65520722,0.73129612,0.7315419,0.7315419,0.80710135,0.85018692,0.86731796,0.86731796,0.86731796,0.86731796,0.86731796,0.86731796,4,NA,"list(c(-117.146347728605, -117.14767271526, -117.150097074361, -117.15095780459, -117.152161325761, -117.152635799859, -117.153155742055, -117.156629901275, -117.157197110943, -117.157305448437, 33.5087054813213, 33.5084297573314, 33.5074583344691, 33.5064445234917, 33.5073164303166, 33.5074844078839, 33.5072480705221, 33.5060427499766, 33.5054519065719, 33.5048358504044))"
22549631,7,0.58413588,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.6622151955,0.69046404,0.69224343,0.69224343,0.794879217000001,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-116.787418195829, -116.787062929163, -116.786379729164, -116.785450929166, -116.784767795833, -116.783838195835, -116.783236929169, -116.780914795839, -116.780422929173, -116.779438729175, -116.779083529175, -116.778400595843, -116.777363195845, -116.776871395846, -116.775149595848, -116.773482929184, -116.772116395853, -116.771760929187, -116.770968395855, -116.769356395857, -116.768263195859, -116.76752559586, -116.766706329195, -116.766296395862, -116.765858795863, -116.764847929198, -116.764273595865, 
-116.764027129199, -116.763808329199, -116.762797129201, -116.761019729204, -116.759899129205, -116.758642129207, -116.756920195877, -116.755581929212, -116.755171929213, -116.755117329213, 33.3959604148295, 33.3962350814958, 33.3965324148287, 33.3967380148283, 33.3970352814945, 33.3978364814933, 33.3981338148262, 33.3985902814921, 33.3988190814918, 33.3996660148238, 33.3998260814902, 33.3997338814904, 33.3993664814909, 33.3994348148242, 33.4003268814894, 33.4008754814886, 33.4014928814876, 33.4017674814873, 
33.4021104814867, 33.402544481486, 33.4029558814854, 33.4030468814851, 33.4029544814853, 33.4031374814851, 33.4034806814846, 33.4037088814841, 33.4041666148168, 33.4046246148161, 33.4048534814824, 33.4052878814817, 33.4066608814797, 33.4072096814787, 33.4074834148116, 33.4082836148105, 33.4081220148106, 33.4082362148105, 33.4082818814771))"
20342979,3,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.7488860385000018,0.85018692,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-116.61979059609, -116.619790729423, -116.620118396089, -116.62164752942, -116.622493929419, -116.623040129418, -116.623449596084, -116.624295996083, -116.624732796082, -116.625087929415, -116.625087929415, -116.625442929414, -116.62585239608, -116.62620739608, -116.626289329413, -116.626316596079, -116.626425796079, -116.626726129412, -116.627708996077, -116.628418796076, -116.629346996075, -116.629947729407, -116.630548329406, -116.631066996072, -116.631967929404, -116.633005529402, -116.634588996067, 
-116.635353529399, -116.636445529397, -116.638302129394, -116.63862979606, -116.639339729392, -116.64116912939, 33.3721656148665, 33.3712032815346, 33.3706536148688, 33.3696226815371, 33.3687520815385, 33.3680418815396, 33.36772108154, 33.3672630148741, 33.3668506815414, 33.3662550815423, 33.3657510148765, 33.3650178815443, 33.364513881545, 33.3641244815456, 33.3638266148794, 33.3633454815469, 33.3630704815473, 33.3627498148811, 33.3620166815489, 33.3611232148836, 33.3606420148843, 33.3601380148852, 
33.3598630815523, 33.3598630815523, 33.3602982148849, 33.3609396815506, 33.3613292148833, 33.3617186148827, 33.3618102148826, 33.3622452815486, 33.3624056148817, 33.3625430148814, 33.3634362815466))"
20333196,8,0.45460791,0.52886834,0.53057425,0.606033,0.6282615725,0.70661209,0.73129612,0.77753806,0.85564589,0.86731796,0.93616124,0.9918937919999999,1.0031734,1.0031734,1.02947617,1.02947617,1.02947617,1.02947617,1.10527823,1,possibly unconstrained,"list(c(-116.903325795649, -116.904030728982, -116.908448995641, -116.908340395642, -116.908339195642, 32.7547964158248, 32.7543838158255, 32.7504186824983, 32.7500520824988, 32.7499686158323))"
22550583,8,0.27648349,0.37943871,0.43670957,0.45004569,0.45004569,0.45004569,0.45004569,0.52158305,0.52886834,0.55965967,0.58332089,0.60007522,0.62543801,0.65520722,0.65520722,0.69224343,0.8520117490000002,1.0031734,1.012112,2,possibly constrained,"list(c(-116.976288795536, -116.976622195536, -116.977002195535, 33.4957624146747, 33.4957964146747, 33.4959538146744))"
20343307,3,0.29617237,0.33427833,0.34639148,0.3793973,0.40829885,0.40829885,0.51458513,0.53057425,0.53057425,0.58966779,0.5968458,0.6273615,0.65867922,0.7731312740000001,0.91821365,0.91821365,0.91821365,0.9188989440000005,1.10527823,2,possibly constrained,"list(c(-116.857231395721, -116.85780419572, -116.85998612905, -116.860613395716, -116.861131595715, -116.862440595713, -116.863094995712, -116.863776929044, -116.864295129043, -116.865440729042, -116.865931595707, -116.868658795703, -116.869449729035, -116.870376995701, -116.871631595699, -116.872422529031, -116.874004395695, -116.875204395693, -116.875858929025, -116.876104395692, -116.876595329024, -116.87711339569, -116.878368129022, -116.880386529018, 33.2677144150286, 33.2676228150287, 33.2666608150302, 
33.2666838150302, 33.2667984150301, 33.2675316150289, 33.2677378150286, 33.2677378816952, 33.2675776150288, 33.2669820150297, 33.2669820816964, 33.2682194816945, 33.2684714816941, 33.2684714816941, 33.2683110816943, 33.2683570816942, 33.2688840150268, 33.2691130816931, 33.2693650816927, 33.2694796816925, 33.2704418816911, 33.2711062816901, 33.272366281688, 33.2748636150175))"
20343531,8,0.58413588,0.60426322,0.60426322,0.606033,0.64073994,0.64702057,0.69046404,0.69046404,0.69224343,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.85564589,0.87113484,2,possibly constrained,"list(c(-116.704052929292, -116.704053329292, -116.704271729292, -116.705007329291, -116.705525195956, -116.705743395956, -116.706125795955, -116.706562795955, -116.706590329288, -116.707109129287, -116.709182395951, -116.709728129283, -116.710601529282, -116.710929129281, -116.711093329281, -116.711204129281, 33.1875150818198, 33.1879962151524, 33.1883856151518, 33.1884308818185, 33.1886596818181, 33.1889574818175, 33.1899424151494, 33.1909960151478, 33.1912938151473, 33.192576481812, 33.1950494818081, 
33.1957364818071, 33.197293815138, 33.1979808818036, 33.1986452818026, 33.200546815133))"
948070173,8,0.37943871,0.45460791,0.52158305,0.52158305,0.54788523,0.56984869,0.5915078925,0.606033,0.606033,0.643880255,0.69046404,0.73129612,0.7315419,0.80710135,0.85564589,0.86731796,0.8735834460000005,0.9228875720000012,1.03839419,2,possibly constrained,"list(c(-117.105238508129, -117.105820728668, 32.7811355692696, 32.7805954157848))"
20325407,3,0.56984869,0.60426322,0.606033,0.64073994,0.64073994,0.64702057,0.65998032,0.69046404,0.69224343,0.69224343,0.80710135,0.85018692,0.85018692,0.85018692,0.85564589,0.85564589,0.85564589,0.86731796,0.87113484,2,possibly constrained,"list(c(-116.383812129789, -116.384651596454, -116.385220329787, -116.385707796453, -116.386736996451, -116.387116129784, -116.387820329783, -116.388118196449, -116.388876529781, -116.390447396446, 32.6467066159925, 32.6463398826598, 32.646431615993, 32.6469584826588, 32.6471418159919, 32.6474166826581, 32.6485852159896, 32.648745482656, 32.6488600159892, 32.6488368826559))"
20325209,3,0.38914789,0.45004569,0.45004569,0.547948958,0.58413588,0.58413588,0.60426322,0.60906943,0.62543801,0.62543801,0.65455248,0.69219839,0.69977804,0.77753806,0.8068595,0.85137043,0.8622847590000005,1.004512385000001,1.0566367839999988,2,possibly constrained,"list(c(-116.540977196212, -116.540760796212, -116.540544196213, -116.539676996214, 32.7298012825302, 32.7292512158644, 32.7290678158647, 32.7288380825317))"
